Framework;Language;Task;CRF;Seed;Mini batches;Epochs;Patience;Total words;Total errors;Accuracy;OOV-words;OOV-Errors;OOV accuracy;Training time;Evaluation time;Epochs Run;ADJ, ADJ;ADJ, ADP;ADJ, ADV;ADJ, AUX;ADJ, CCONJ;ADJ, DET;ADJ, INTJ;ADJ, NOUN;ADJ, NUM;ADJ, PART;ADJ, PRON;ADJ, PROPN;ADJ, PUNCT;ADJ, SCONJ;ADJ, SYM;ADJ, VERB;ADJ, X;ADP, ADJ;ADP, ADP;ADP, ADV;ADP, AUX;ADP, CCONJ;ADP, DET;ADP, INTJ;ADP, NOUN;ADP, NUM;ADP, PART;ADP, PRON;ADP, PROPN;ADP, PUNCT;ADP, SCONJ;ADP, SYM;ADP, VERB;ADP, X;ADV, ADJ;ADV, ADP;ADV, ADV;ADV, AUX;ADV, CCONJ;ADV, DET;ADV, INTJ;ADV, NOUN;ADV, NUM;ADV, PART;ADV, PRON;ADV, PROPN;ADV, PUNCT;ADV, SCONJ;ADV, SYM;ADV, VERB;ADV, X;AUX, ADJ;AUX, ADP;AUX, ADV;AUX, AUX;AUX, CCONJ;AUX, DET;AUX, INTJ;AUX, NOUN;AUX, NUM;AUX, PART;AUX, PRON;AUX, PROPN;AUX, PUNCT;AUX, SCONJ;AUX, SYM;AUX, VERB;AUX, X;CCONJ, ADJ;CCONJ, ADP;CCONJ, ADV;CCONJ, AUX;CCONJ, CCONJ;CCONJ, DET;CCONJ, INTJ;CCONJ, NOUN;CCONJ, NUM;CCONJ, PART;CCONJ, PRON;CCONJ, PROPN;CCONJ, PUNCT;CCONJ, SCONJ;CCONJ, SYM;CCONJ, VERB;CCONJ, X;DET, ADJ;DET, ADP;DET, ADV;DET, AUX;DET, CCONJ;DET, DET;DET, INTJ;DET, NOUN;DET, NUM;DET, PART;DET, PRON;DET, PROPN;DET, PUNCT;DET, SCONJ;DET, SYM;DET, VERB;DET, X;INTJ, ADJ;INTJ, ADP;INTJ, ADV;INTJ, AUX;INTJ, CCONJ;INTJ, DET;INTJ, INTJ;INTJ, NOUN;INTJ, NUM;INTJ, PART;INTJ, PRON;INTJ, PROPN;INTJ, PUNCT;INTJ, SCONJ;INTJ, SYM;INTJ, VERB;INTJ, X;NOUN, ADJ;NOUN, ADP;NOUN, ADV;NOUN, AUX;NOUN, CCONJ;NOUN, DET;NOUN, INTJ;NOUN, NOUN;NOUN, NUM;NOUN, PART;NOUN, PRON;NOUN, PROPN;NOUN, PUNCT;NOUN, SCONJ;NOUN, SYM;NOUN, VERB;NOUN, X;NUM, ADJ;NUM, ADP;NUM, ADV;NUM, AUX;NUM, CCONJ;NUM, DET;NUM, INTJ;NUM, NOUN;NUM, NUM;NUM, PART;NUM, PRON;NUM, PROPN;NUM, PUNCT;NUM, SCONJ;NUM, SYM;NUM, VERB;NUM, X;PART, ADJ;PART, ADP;PART, ADV;PART, AUX;PART, CCONJ;PART, DET;PART, INTJ;PART, NOUN;PART, NUM;PART, PART;PART, PRON;PART, PROPN;PART, PUNCT;PART, SCONJ;PART, SYM;PART, VERB;PART, X;PRON, ADJ;PRON, ADP;PRON, ADV;PRON, AUX;PRON, CCONJ;PRON, DET;PRON, INTJ;PRON, NOUN;PRON, NUM;PRON, PART;PRON, PRON;PRON, PROPN;PRON, PUNCT;PRON, SCONJ;PRON, SYM;PRON, VERB;PRON, X;PROPN, ADJ;PROPN, ADP;PROPN, ADV;PROPN, AUX;PROPN, CCONJ;PROPN, DET;PROPN, INTJ;PROPN, NOUN;PROPN, NUM;PROPN, PART;PROPN, PRON;PROPN, PROPN;PROPN, PUNCT;PROPN, SCONJ;PROPN, SYM;PROPN, VERB;PROPN, X;PUNCT, ADJ;PUNCT, ADP;PUNCT, ADV;PUNCT, AUX;PUNCT, CCONJ;PUNCT, DET;PUNCT, INTJ;PUNCT, NOUN;PUNCT, NUM;PUNCT, PART;PUNCT, PRON;PUNCT, PROPN;PUNCT, PUNCT;PUNCT, SCONJ;PUNCT, SYM;PUNCT, VERB;PUNCT, X;SCONJ, ADJ;SCONJ, ADP;SCONJ, ADV;SCONJ, AUX;SCONJ, CCONJ;SCONJ, DET;SCONJ, INTJ;SCONJ, NOUN;SCONJ, NUM;SCONJ, PART;SCONJ, PRON;SCONJ, PROPN;SCONJ, PUNCT;SCONJ, SCONJ;SCONJ, SYM;SCONJ, VERB;SCONJ, X;SYM, ADJ;SYM, ADP;SYM, ADV;SYM, AUX;SYM, CCONJ;SYM, DET;SYM, INTJ;SYM, NOUN;SYM, NUM;SYM, PART;SYM, PRON;SYM, PROPN;SYM, PUNCT;SYM, SCONJ;SYM, SYM;SYM, VERB;SYM, X;VERB, ADJ;VERB, ADP;VERB, ADV;VERB, AUX;VERB, CCONJ;VERB, DET;VERB, INTJ;VERB, NOUN;VERB, NUM;VERB, PART;VERB, PRON;VERB, PROPN;VERB, PUNCT;VERB, SCONJ;VERB, SYM;VERB, VERB;VERB, X;X, ADJ;X, ADP;X, ADV;X, AUX;X, CCONJ;X, DET;X, INTJ;X, NOUN;X, NUM;X, PART;X, PRON;X, PROPN;X, PUNCT;X, SCONJ;X, SYM;X, VERB;X, X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
pytorch;no;pos;TRUE;421213;8;5;None;7841;464;94,1%;508;197;61,2%;1338,24073;12,973242;5;560;1;2;1;0;4;0;14;1;0;0;10;0;0;0;15;0;0;856;5;0;1;0;0;1;0;0;1;0;0;14;0;0;0;4;4;239;0;0;1;0;1;0;0;1;0;0;2;0;2;0;0;0;0;377;0;0;0;0;0;0;0;0;0;0;0;38;0;0;0;0;0;288;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;315;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;1;0;26;1;2;0;0;1;0;1300;22;0;0;71;0;0;0;26;2;12;0;0;0;0;0;0;17;56;0;0;7;0;0;0;4;0;0;0;0;0;0;0;0;0;0;169;0;0;0;0;0;0;0;0;2;0;0;0;7;0;0;0;0;566;1;0;1;0;0;0;6;0;2;0;0;0;0;41;13;0;1;648;0;0;0;5;3;0;0;0;0;0;0;0;0;0;0;0;0;1011;0;0;0;0;0;18;3;0;0;0;0;0;0;0;4;0;0;225;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;2;12;1;0;0;5;0;0;0;0;0;0;0;754;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
pytorch;no;pos;TRUE;421213;8;50;3;7841;408;94,8%;508;166;67,3%;4672,511969;12,58074243;16;572;0;0;1;0;4;0;15;1;0;0;14;0;0;0;12;0;0;862;5;0;2;0;0;1;0;0;1;2;0;17;0;0;0;2;1;243;0;0;1;0;1;0;0;1;0;0;1;0;2;0;0;0;0;377;0;0;0;0;0;0;0;0;0;0;0;34;0;0;0;0;0;288;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;319;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;1;0;23;1;3;0;0;1;0;1309;13;0;0;77;0;0;0;22;1;4;0;0;0;0;0;0;12;74;0;0;8;0;0;0;3;1;0;0;0;0;0;0;0;0;0;169;0;0;0;0;0;0;0;0;2;0;0;0;3;0;0;0;0;571;1;0;1;0;0;0;7;0;1;0;0;0;0;34;4;0;0;634;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;1011;0;0;0;0;0;14;2;0;0;0;0;0;0;0;1;0;0;223;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;2;1;12;0;0;0;7;0;0;0;1;0;0;0;768;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
pytorch;no;pos;TRUE;421213;32;1;None;7621;1217;84,0%;490;224;54,3%;65,48728353;2,811395307;1;417;2;22;0;2;36;0;27;21;0;17;20;0;0;0;13;0;2;834;15;0;0;2;0;6;0;0;5;0;2;42;0;1;0;13;0;122;0;3;3;0;0;0;2;3;0;0;1;0;3;0;2;0;2;357;0;0;0;0;0;0;0;0;0;1;0;73;0;0;0;1;1;257;1;0;0;0;0;0;0;0;4;0;0;0;14;0;2;0;0;250;0;4;11;0;36;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;101;3;21;0;8;4;2;1190;39;1;9;184;0;0;0;37;4;3;0;0;0;0;1;0;12;3;0;2;8;0;0;0;4;1;0;0;9;0;0;0;0;0;0;161;0;0;0;0;0;0;0;10;3;26;0;2;22;0;0;0;3;478;3;0;6;0;0;0;6;3;8;0;2;0;0;92;15;0;2;495;1;0;0;6;9;2;0;1;0;0;0;0;3;0;0;0;3;979;0;0;0;2;1;13;10;0;3;0;0;0;0;0;7;0;0;175;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;5;5;19;6;0;0;13;0;0;0;1;0;3;0;686;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
pytorch;no;pos;TRUE;421213;32;5;None;7621;587;92,3%;490;211;56,9%;105,755022;0,993848415;5;510;1;4;1;0;6;0;17;4;0;0;5;0;0;0;10;0;1;836;5;0;2;1;0;1;0;0;2;0;0;18;0;1;0;5;5;218;0;2;4;0;1;0;1;1;0;0;2;0;3;0;0;0;0;359;0;0;0;0;0;1;0;0;0;0;0;39;0;0;0;1;0;276;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;299;0;0;4;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;3;5;0;0;1;2;1223;16;0;1;57;0;0;0;27;1;13;0;1;0;0;0;0;19;43;0;1;13;0;0;0;7;0;0;0;0;0;0;0;0;0;0;165;0;0;0;0;0;0;0;0;3;0;0;0;8;0;0;0;0;539;1;0;2;0;0;0;10;1;3;0;0;0;0;81;21;0;3;642;0;0;0;9;10;0;0;1;0;0;0;0;0;1;0;0;0;982;0;0;0;0;0;12;3;0;1;0;0;0;0;0;4;0;0;210;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;2;3;17;2;0;0;5;0;0;0;0;0;0;0;727;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
pytorch;no;pos;TRUE;421213;32;50;3;7621;413;94,6%;490;178;63,7%;518,8175903;0,851397732;22;546;1;2;1;0;4;0;14;0;0;0;7;0;0;0;8;0;0;842;4;0;1;0;0;1;0;0;2;0;0;15;0;0;0;2;3;233;0;0;1;0;1;0;0;1;0;0;3;0;1;0;1;0;0;365;0;0;0;0;0;0;0;0;0;0;0;36;0;0;0;0;0;281;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;307;0;0;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;24;1;1;0;0;1;0;1277;17;0;0;82;0;0;0;18;1;11;0;0;0;0;0;0;17;66;0;0;10;0;0;0;7;1;0;0;0;0;0;0;0;0;0;167;0;0;0;0;0;0;0;0;2;0;0;0;6;0;0;0;0;550;2;0;1;0;0;0;2;0;3;0;0;0;0;29;5;0;1;616;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;982;0;0;0;0;0;13;1;0;0;0;0;0;0;0;0;0;0;213;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;11;1;0;0;6;0;0;0;0;0;0;0;750;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
pytorch;no;pos;TRUE;521403;1;1;None;7904;575;92,7%;514;250;51,4%;293,7769477;3,974280018;1;551;0;1;1;0;12;0;9;3;0;0;7;0;0;0;15;0;1;867;5;0;2;0;0;1;0;0;2;0;0;23;0;0;0;1;1;244;0;0;5;0;1;0;0;1;0;0;3;0;3;0;2;0;0;378;0;0;0;0;0;0;0;0;0;0;0;50;0;0;1;0;0;287;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;305;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;28;5;2;0;1;2;0;1258;16;0;0;61;0;0;0;19;0;1;0;0;0;0;0;0;2;33;0;0;2;0;0;0;4;0;0;0;0;0;0;0;0;0;0;169;0;0;0;0;0;0;0;0;2;0;0;0;6;0;0;0;0;572;1;0;7;0;0;0;20;1;3;0;0;0;0;93;39;0;5;671;0;0;0;11;5;1;0;0;0;0;0;0;0;0;0;0;0;1019;0;0;0;0;0;10;3;0;0;0;0;0;0;0;0;0;0;213;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;2;1;14;1;0;0;24;3;0;0;1;0;0;0;749;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
pytorch;no;pos;TRUE;521403;1;5;None;7904;484;93,9%;514;212;58,8%;964,3100937;1,721691071;5;574;0;0;1;0;4;0;15;4;0;0;13;0;0;0;15;0;0;865;5;0;1;0;0;1;0;0;4;0;0;20;0;0;0;1;0;246;0;0;0;0;1;0;0;1;0;0;2;0;4;0;0;0;0;375;0;0;0;0;0;0;0;0;0;0;0;41;0;0;1;0;0;289;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;321;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;1;0;29;3;1;0;0;1;0;1284;19;0;0;51;0;0;0;33;1;4;0;0;0;0;0;0;5;49;0;0;3;0;0;0;4;0;0;0;0;0;0;0;0;0;0;169;0;0;0;0;0;0;0;0;2;0;0;0;4;0;0;0;0;572;1;0;0;0;0;0;7;0;3;0;0;0;0;73;22;0;0;672;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;1019;0;0;0;0;0;15;2;0;0;0;0;0;0;0;3;0;0;224;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;2;1;17;1;0;0;7;0;0;0;2;0;0;0;749;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
pytorch;no;pos;TRUE;521403;1;50;3;7904;536;93,2%;514;223;56,6%;19106,42073;210,1808821;5;563;0;0;1;0;3;0;20;3;0;0;14;0;0;0;14;0;0;864;6;0;2;0;0;2;0;0;2;3;0;13;0;0;0;0;1;247;0;0;2;0;1;0;0;1;0;0;2;0;2;0;1;0;0;386;0;0;0;0;0;0;0;0;0;0;0;70;0;0;0;0;0;288;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;314;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;27;3;1;0;0;1;0;1295;21;0;2;93;0;0;0;24;0;4;0;0;0;0;0;0;1;51;0;0;4;0;0;0;3;0;0;0;0;0;0;0;0;0;0;169;0;0;0;0;0;0;0;0;2;0;0;0;9;0;0;0;0;573;2;0;1;0;0;0;10;0;3;0;0;0;0;56;19;0;1;623;0;0;0;7;4;0;0;0;0;0;0;0;0;0;0;0;0;1019;0;0;0;0;0;15;2;0;0;0;0;0;0;0;2;0;0;230;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;3;0;6;1;0;0;10;0;0;0;2;0;0;0;732;0;0;1;0;0;0;1;0;3;0;0;0;1;0;0;0;0;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
pytorch;no;pos;TRUE;521403;8;1;None;7841;716;90,9%;508;224;55,9%;47,23530878;1,25355842;1;516;0;6;1;0;17;0;23;11;0;4;5;0;0;0;21;0;3;857;5;0;3;0;0;4;0;0;5;0;0;27;0;0;0;9;8;226;0;2;4;0;1;0;3;1;0;0;3;0;3;0;1;0;0;376;0;0;0;0;0;0;0;0;0;0;0;60;0;1;0;0;1;283;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;288;0;0;3;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;3;8;0;0;1;2;1238;31;0;0;72;0;0;0;32;2;1;0;0;0;0;0;0;5;26;0;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;166;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;549;1;0;2;0;0;0;16;1;2;0;0;1;0;103;21;0;4;658;0;0;0;9;9;0;0;0;0;1;0;0;0;0;0;0;0;1011;0;0;0;0;0;11;5;0;0;0;0;0;0;0;6;0;0;210;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;3;3;12;1;0;0;7;0;0;0;1;0;0;0;716;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
pytorch;no;pos;TRUE;521403;8;5;None;7841;471;94,0%;508;202;60,2%;235,7385042;1,287113342;5;557;0;1;1;0;4;0;13;1;0;0;7;0;0;0;15;0;0;853;5;0;1;0;0;1;0;0;3;0;0;15;0;0;0;3;3;238;0;0;1;0;0;0;0;1;0;0;1;0;1;0;1;0;0;379;0;0;0;0;0;0;0;0;0;0;0;41;0;0;2;0;0;288;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;317;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;1;0;27;2;2;0;0;1;0;1297;22;0;1;71;0;0;0;22;1;13;0;0;0;0;1;0;16;58;0;0;11;0;0;0;6;1;0;0;0;0;0;0;0;0;0;169;0;0;0;0;0;0;0;0;2;0;0;0;4;0;0;0;0;562;1;0;1;0;0;0;5;0;2;0;0;0;0;43;11;0;1;647;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;1011;0;0;0;0;0;19;4;0;0;0;0;0;0;0;2;0;0;225;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;1;3;10;1;0;0;7;0;0;0;0;0;0;0;754;0;2;1;0;0;0;0;0;4;0;0;0;0;0;0;0;1;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
pytorch;no;pos;TRUE;521403;8;50;3;7841;407;94,8%;508;169;66,7%;643,8755409;1,418144387;14;568;0;0;1;0;4;0;12;0;0;0;8;0;0;0;11;0;0;856;5;0;1;0;0;1;0;0;1;0;0;14;0;0;0;3;1;244;0;0;1;0;1;0;0;1;0;0;1;0;2;0;1;0;0;374;0;0;0;0;0;0;0;0;0;0;0;36;0;0;1;0;0;288;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;314;0;1;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;1;0;23;2;0;0;0;1;0;1305;13;0;0;62;0;0;0;19;1;6;0;0;0;0;0;0;14;73;0;0;11;0;0;0;4;1;0;0;0;0;0;0;0;0;0;169;0;0;0;0;0;0;0;0;2;0;0;0;8;0;0;0;0;570;1;0;1;0;0;0;8;0;4;0;0;0;0;37;5;0;0;654;0;0;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;1011;0;0;0;0;0;19;2;0;0;0;0;0;0;0;1;0;0;226;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;1;0;15;1;0;0;8;0;0;0;1;0;0;0;770;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
pytorch;no;pos;TRUE;521403;32;1;None;7621;1186;84,4%;490;232;52,7%;17,30637912;0,687163756;1;424;2;22;0;2;37;0;33;18;0;16;22;0;0;0;14;0;4;833;12;0;2;2;0;4;1;0;5;0;2;34;0;2;0;17;1;132;0;5;3;0;0;0;2;1;0;0;0;0;1;0;0;0;1;359;2;0;0;0;0;0;0;0;0;1;0;71;0;1;2;3;1;250;1;0;0;0;1;1;0;0;5;0;0;0;17;0;2;0;0;246;0;5;13;0;32;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;91;2;15;0;6;4;2;1175;39;1;7;161;0;0;0;38;2;2;0;0;0;0;0;0;12;2;0;0;9;0;0;0;2;0;0;0;5;0;0;0;0;0;0;161;0;0;0;0;0;0;0;10;4;23;0;1;25;0;0;0;1;491;4;0;9;0;0;0;10;3;9;0;3;1;0;106;15;0;1;517;0;0;0;12;13;0;0;2;0;0;0;0;4;1;0;0;1;980;0;0;0;1;0;15;11;0;7;0;0;0;0;0;5;0;0;182;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;1;7;17;5;0;0;8;0;1;0;0;0;1;0;683;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
pytorch;no;pos;TRUE;521403;32;5;None;7621;586;92,3%;490;214;56,3%;93,52654301;0,744824167;5;510;1;4;1;0;7;0;17;6;0;0;5;0;0;0;11;0;2;838;5;0;1;0;0;1;0;0;2;0;0;16;0;1;0;3;3;220;0;2;4;0;1;0;2;1;0;0;2;0;3;0;1;0;0;361;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;277;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;299;0;0;1;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;3;4;0;0;1;1;1243;23;0;0;83;0;0;0;32;2;15;0;1;0;0;0;0;20;46;0;1;15;0;0;0;5;0;0;0;0;0;0;0;0;0;0;165;0;0;0;0;0;0;0;1;3;0;0;0;8;0;0;0;0;539;1;0;3;0;0;0;6;1;3;0;0;0;0;58;12;0;3;614;0;0;0;5;9;0;0;1;0;0;0;0;0;1;0;0;0;982;0;0;0;0;0;12;2;0;1;0;0;0;0;0;4;0;0;211;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;2;4;15;2;0;0;7;0;0;0;0;0;0;0;725;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
pytorch;no;pos;TRUE;521403;32;50;3;7621;443;94,2%;490;193;60,6%;396,4039002;0,94383175;15;543;0;2;1;0;4;0;11;1;0;0;7;0;0;0;14;0;0;843;4;0;2;0;0;1;0;0;3;0;0;17;0;0;0;4;4;230;0;1;1;0;1;0;0;1;0;0;3;0;3;0;1;0;0;364;0;0;0;0;0;0;0;0;0;0;0;37;0;0;1;0;0;279;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;308;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;26;2;1;0;0;1;0;1272;18;0;0;79;0;0;0;19;1;11;0;1;0;0;0;0;22;65;0;0;15;0;0;0;5;1;0;0;0;0;0;0;0;0;0;167;0;0;0;0;0;0;0;0;2;0;0;0;5;0;0;0;0;548;2;0;1;0;0;0;3;0;2;0;0;0;0;32;4;0;0;612;0;0;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;982;0;0;0;0;0;10;2;0;0;0;0;0;0;0;1;0;0;211;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;2;12;1;0;0;6;1;0;0;2;0;0;0;742;0;0;1;0;0;0;0;0;2;0;0;0;1;0;0;0;0;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
pytorch;no;pos;TRUE;613321;1;1;None;7904;560;92,9%;514;221;57,0%;321,2456798;4,343543372;1;551;0;2;1;0;4;0;8;6;0;1;2;0;0;0;16;1;0;852;5;0;2;0;0;1;0;0;2;0;0;18;0;0;0;1;3;241;0;1;3;0;1;0;0;1;0;0;3;0;2;0;1;0;0;376;0;0;0;0;0;0;0;0;0;0;0;44;0;0;0;0;0;287;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;291;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;32;5;5;0;0;2;0;1298;22;0;1;65;0;0;0;29;5;10;0;0;0;0;0;0;8;42;0;0;5;0;0;0;4;0;0;0;0;0;0;0;0;0;0;169;0;0;0;0;0;0;0;0;6;0;0;0;30;0;0;0;0;577;1;0;6;0;2;0;13;1;2;0;0;0;0;68;23;0;1;669;0;0;0;7;7;1;0;0;0;0;0;0;0;0;0;0;0;1019;0;0;0;0;0;18;3;0;0;0;0;0;0;0;0;0;0;219;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;4;1;16;1;0;0;4;1;0;0;1;0;0;0;748;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
